word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,,,
उन्दुदों,1,1,2,3.225050696,0.5,1.612525348,,,,,,,,
उन्दुना,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
उन्दुनो,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
उन्दै,3,2,20,2.9240207,0.15,0.438603105,,,,,,,,
उमा,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
उरनानै,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
उरिया,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
उर्मिला,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
उलथा,4,4,33,2.622990705,0.121212121,0.317938267,,,,,,,,
उस,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
उसऔ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
ऊनद्व,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
ऊनद्वी,3,3,20,2.747929441,0.15,0.412189416,,,,,,,,
ऊनद्वीाओंव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
ए,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
"ए,",1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
एकथर,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
एकथरनि,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
एकसन,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
एक्स्टसी,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
एखे,2,2,35,2.9240207,0.057142857,0.167086897,,,,,,,,
"एखे,",1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
एग्जाम,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
एग्जामऔ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
एग्रिमेन्थआव,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
एजेनसो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
एथबां,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
एनला,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
एपिसोड,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
एफसु,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
एबसु,2,2,52,2.9240207,0.038461538,0.112462335,,,,,,,,
एबसुआ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
एबसुखौ,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
एबसुनि,2,2,79,2.9240207,0.025316456,0.074025841,,,,,,,,
एबा,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
एबार,2,2,19,2.9240207,0.105263158,0.307791653,,,,,,,,
एबारसो,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
एबाराव,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
एबेकसनि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
एमफौ,7,7,76,2.379952656,0.092105263,0.219206166,,,,,,,,
एमफौफोरानो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
एमबु,7,7,83,2.379952656,0.084337349,0.200718899,,,,,,,,
एमबुसो,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
एमान,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
एरसन-एब्र,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
एरियाखौ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
एल,3,3,81,2.747929441,0.037037037,0.101775164,,,,,,,,
एलनि,2,2,60,2.9240207,0.033333333,0.097467357,,,,,,,,
एवना,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
एसामिस,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
एसामिसफोरखौबा,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
एसियान,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
एसे,11,11,126,2.183658011,0.087301587,0.19063681,,,,,,,,
एसेबां,10,10,171,2.225050696,0.058479532,0.130119924,,,,,,,,
एसेबो,2,2,19,2.9240207,0.105263158,0.307791653,,,,,,,,
एसेब्लिआव,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
एै,43,43,512,1.591582241,0.083984375,0.13366804,,,,,,,,
ऐ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
ऐगार,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
ऑनलाइन,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
ओंखाम,2,2,19,2.9240207,0.105263158,0.307791653,,,,,,,,
ओंखायनो,3,3,35,2.747929441,0.085714286,0.235536809,,,,,,,,
ओंखार,5,5,51,2.526080692,0.098039216,0.24765497,,,,,,,,
ओंखारखो,1,1,34,3.225050696,0.029411765,0.094854432,,,,,,,,
ओंखारजेनबाय,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
ओंखारदो,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
ओंखारदों,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
ओंखारदोंथ',1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
ओंखारना,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
ओंखारबाय,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
ओंखारलायबाय,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
ओंखारो।बर',1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
ओंख्रि,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
ओंथि,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
ओंथिया,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
ओंनव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
ओंव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
ओइ,1,1,41,3.225050696,0.024390244,0.078659773,,,,,,,,
ओखा,6,6,31,2.446899446,0.193548387,0.473593441,,,,,,,,
ओनसोलाव,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
ओन्चोलसो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
ओबामा,4,4,25,2.622990705,0.16,0.419678513,,,,,,,,
ओमफ्राइ,2,2,26,2.9240207,0.076923077,0.224924669,,,,,,,,
ओमबा,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
ओमा,6,6,30,2.446899446,0.2,0.489379889,,,,,,,,
ओर,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
ओरैनो,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
ओरैनोथ’,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
ओलसोलाव,1,1,38,3.225050696,0.026315789,0.084869755,,,,,,,,
औ,57,56,351,1.476862669,0.162393162,0.239832399,,,,,,,,
औरनाचल,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
कंप्यूटर,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
"कक्राझार,",1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
कक्राझारआव,4,2,32,2.9240207,0.125,0.365502588,,,,,,,,
कपूर,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
कमपिउटारखौ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कमानी,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कमेन्थ,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
कमेलिए,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कम्पानिफोराव,1,1,29,3.225050696,0.034482759,0.111208645,,,,,,,,
कय,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
करंट,3,3,16,2.747929441,0.1875,0.51523677,,,,,,,,
करानखौ,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
कर्ट,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
कर्टनि,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
कलमठारगुन,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
कलिथा,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
कलिथाखौ,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
कव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
कश्मीरी,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
कस,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
कहना,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कहलाम्बा,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
कहलाम्बै,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
काम,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कामान,6,6,41,2.446899446,0.146341463,0.358082846,,,,,,,,
कारण,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
कार्टून,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कालंद्व,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
किरकेट,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कुथ्था,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
कुथ्थाखौ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
केला,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
केलीआ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
केलूंकारिया,2,2,15,2.9240207,0.133333333,0.389869427,,,,,,,,
केश,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
केस,2,2,60,2.9240207,0.033333333,0.097467357,,,,,,,,
केसखौ,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
केसया,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
कैंटीन,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
कैर्री,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
कॉल,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
कॉलेज,10,10,69,2.225050696,0.144927536,0.322471115,,,,,,,,
कॉलेजऔ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
कोकराझार,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
कोक्राझार,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
कोक्राझाराओ,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
कोरोना,3,3,27,2.747929441,0.111111111,0.305325493,,,,,,,,
कोहली,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
क्रिकेट,4,4,18,2.622990705,0.222222222,0.582886823,,,,,,,,
क्रिकेटी,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
क्रिस्टियन,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
क्लास,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
क्व,6,6,38,2.446899446,0.157894737,0.386352544,,,,,,,,
क्सकरते,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
ख'र',1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खंगासिंव,2,2,10,2.9240207,0.2,0.58480414,,,,,,,,
खओदव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खनसे,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
खनसेबो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
खनायाव,3,3,30,2.747929441,0.1,0.274792944,,,,,,,,
खबग्रा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खबथाम,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
खबर,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खम,4,4,57,2.622990705,0.070175439,0.184069523,,,,,,,,
खमायलांनोसो,1,1,35,3.225050696,0.028571429,0.092144306,,,,,,,,
खमेन्थ,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खयग्रा,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खयलायनांगौ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खर,18,18,176,1.969778191,0.102272727,0.201454588,,,,,,,,
खर',4,4,36,2.622990705,0.111111111,0.291443412,,,,,,,,
खर'आव,4,4,25,2.622990705,0.16,0.419678513,,,,,,,,
खर'फोर,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
खरआ,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खरआव,4,4,54,2.622990705,0.074074074,0.194295608,,,,,,,,
खरआवनो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
खरखौ,3,3,37,2.747929441,0.081081081,0.22280509,,,,,,,,
खरनि,2,2,23,2.9240207,0.086956522,0.25426267,,,,,,,,
खरफ्रा,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खरवा,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खराव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खलंगुन,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खलम,5,5,30,2.526080692,0.166666667,0.421013449,,,,,,,,
खलमनव,3,3,17,2.747929441,0.176470588,0.484928725,,,,,,,,
खलमा,5,5,30,2.526080692,0.166666667,0.421013449,,,,,,,,
खलाम,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खलामनव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खलामनांगव,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खलिथाया,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खली,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खव,35,35,221,1.680982652,0.158371041,0.266218972,,,,,,,,
खस'थ,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खा,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खांना,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खांबानो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
खाऊ,7,7,42,2.379952656,0.166666667,0.396658776,,,,,,,,
खाओ,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खाओंव,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
खाओदंग,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खाजा,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
"खाथार,",1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खाथिआव,3,3,48,2.747929441,0.0625,0.17174559,,,,,,,,
खाथियाव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खादोंमोन,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
खान,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
खानदिसे,1,1,27,3.225050696,0.037037037,0.119446322,,,,,,,,
खानस्रि,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खाना,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
खाने,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खाबु,1,1,48,3.225050696,0.020833333,0.067188556,,,,,,,,
खाभन्यि,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खामानि,53,50,561,1.526080692,0.094474153,0.144175181,,,,,,,,
खामानिआव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खामानिखौ,4,4,60,2.622990705,0.066666667,0.174866047,,,,,,,,
खामानिखौनो,2,2,15,2.9240207,0.133333333,0.389869427,,,,,,,,
खामानिफोरखौ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खामानिफोरा।,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खामानिया,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
खामानियाथ',1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
खामानियानो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
खामानियाव,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खामायना,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खामायनाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खामायनो,2,2,15,2.9240207,0.133333333,0.389869427,,,,,,,,
खाम्पानि,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खायसे,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खायसेफोरजों,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खारगगोन,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खारगनो,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
खारना,1,1,62,3.225050696,0.016129032,0.052016947,,,,,,,,
खारनाव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खारफायोब्ला,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
खारसिगोन,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खाराब,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खालंद्व,7,7,44,2.379952656,0.159090909,0.378628832,,,,,,,,
खालजोब्बाय,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खालम्व,7,7,48,2.379952656,0.145833333,0.347076429,,,,,,,,
खालाम,10,10,88,2.225050696,0.113636364,0.25284667,,,,,,,,
खालामखानांगौ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खालामखाबाय,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
खालामखो,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
खालामगीन,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खालामगोन,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
खालामगौमोन,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खालामग्रा,5,5,47,2.526080692,0.106382979,0.268731988,,,,,,,,
खालामग्राखौ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खालामग्राना,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
खालामग्राया,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खालामजानो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
खालामजासिगोन,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
खालामजोब,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
खालामदो,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खालामदों,8,8,73,2.321960709,0.109589041,0.254461448,,,,,,,,
खालामदों।,2,2,47,2.9240207,0.042553191,0.124426413,,,,,,,,
खालामदोरा,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खालामना,13,13,177,2.111107344,0.073446328,0.155053082,,,,,,,,
खालामनांगो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खालामनांगौ,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
"खालामनांगौ,",1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खालामनानै,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
खालामनाय,2,2,30,2.9240207,0.066666667,0.194934713,,,,,,,,
खालामनायखौनो,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खालामनायनि,3,3,47,2.747929441,0.063829787,0.175399752,,,,,,,,
खालामनाया,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
खालामनायासो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
खालामनो,13,13,192,2.111107344,0.067708333,0.14293956,,,,,,,,
खालामनोल',1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खालामबाय,7,7,99,2.379952656,0.070707071,0.168279481,,,,,,,,
खालामला,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
खालामहैनायखौ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खालामहोग्रासो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खालामहोनांगौ,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
खालामहोबाय,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
खालामा,2,2,17,2.9240207,0.117647059,0.344002435,,,,,,,,
खालामो,6,6,56,2.446899446,0.107142857,0.262167798,,,,,,,,
खालामोना,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खालि,11,11,147,2.183658011,0.074829932,0.16340298,,,,,,,,
खाव,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
खावदां,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खावदों,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खावना,2,2,70,2.9240207,0.028571429,0.083543449,,,,,,,,
खावनायनि,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खावला,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
खावलायखौ,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खावो,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
खासि,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खासेवआ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खि,15,14,159,2.07892266,0.094339623,0.196124779,,,,,,,,
खिं,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
खिग्रमा,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खिजाग्रासो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
खिजानेबा,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खिथु,4,4,32,2.622990705,0.125,0.327873838,,,,,,,,
खिथुआव,2,2,22,2.9240207,0.090909091,0.265820064,,,,,,,,
खिथुनि,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खिथुया,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खिनथादो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
खिनथानाय,3,3,47,2.747929441,0.063829787,0.175399752,,,,,,,,
खिनथालाय,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खिनथाहर,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
खिनथु,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
खिनाया,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
खिनाय‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
खिनो,2,2,27,2.9240207,0.074074074,0.216594126,,,,,,,,
खिबु,9,9,92,2.270808187,0.097826087,0.222144279,,,,,,,,
खिबुआव,5,5,45,2.526080692,0.111111111,0.280675632,,,,,,,,
खिबुखौ,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खिबुखौबो,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
खिलामा,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
खींव,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
खुं,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
खुंजानो,1,1,28,3.225050696,0.035714286,0.115180382,,,,,,,,
खुंथाया,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
खुंनो,1,1,28,3.225050696,0.035714286,0.115180382,,,,,,,,
खुगा,3,3,37,2.747929441,0.081081081,0.22280509,,,,,,,,
खुगाखौ,4,4,31,2.622990705,0.129032258,0.338450414,,,,,,,,
खुगाजोंल,2,2,24,2.9240207,0.083333333,0.243668392,,,,,,,,
खुगानि,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
खुगानिफ्राय,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
खुगायाव,3,3,34,2.747929441,0.088235294,0.242464362,,,,,,,,
खुगाल,3,3,44,2.747929441,0.068181818,0.187358826,,,,,,,,
खुजा,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
खुत्ता,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
खुदुमा,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
खुदै,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
