word,word_count,doc_count,doc_len,idf,tf,tf-idf
"oc,sp,dc,mondol,sdc",1,1,19,3.605951158,0.052631579,0.189786903
off,1,1,6,3.605951158,0.166666667,0.60099186
ok.,1,1,50,3.605951158,0.02,0.072119023
on,1,1,11,3.605951158,0.090909091,0.327813742
one,2,2,24,3.304921162,0.083333333,0.275410097
pabo,1,1,15,3.605951158,0.066666667,0.240396744
parsi,1,1,22,3.605951158,0.045454545,0.163906871
party,3,3,65,3.128829903,0.046153846,0.144407534
pepper,1,1,10,3.605951158,0.1,0.360595116
perfect,2,1,18,3.605951158,0.111111111,0.40066124
performance,1,1,6,3.605951158,0.166666667,0.60099186
"phone,",1,1,16,3.605951158,0.0625,0.225371947
photo,1,1,21,3.605951158,0.047619048,0.17171196
pk,1,1,14,3.605951158,0.071428571,0.25756794
pointless,1,1,14,3.605951158,0.071428571,0.25756794
portal,1,1,11,3.605951158,0.090909091,0.327813742
practically,1,1,32,3.605951158,0.03125,0.112685974
prank,4,3,89,3.128829903,0.04494382,0.140621569
problem,1,1,16,3.605951158,0.0625,0.225371947
product.....গাত,1,1,23,3.605951158,0.043478261,0.156780485
pukor,1,1,15,3.605951158,0.066666667,0.240396744
pukot,1,1,15,3.605951158,0.066666667,0.240396744
recharge,1,1,26,3.605951158,0.038461538,0.138690429
reform,2,2,44,3.304921162,0.045454545,0.150223689
reply,2,2,29,3.304921162,0.068965517,0.227925597
report,1,1,11,3.605951158,0.090909091,0.327813742
retire,1,1,13,3.605951158,0.076923077,0.277380858
right,1,1,19,3.605951158,0.052631579,0.189786903
roast,1,1,18,3.605951158,0.055555556,0.20033062
roy,1,1,19,3.605951158,0.052631579,0.189786903
sati,1,1,19,3.605951158,0.052631579,0.189786903
save,1,1,10,3.605951158,0.1,0.360595116
school,1,1,32,3.605951158,0.03125,0.112685974
scissoring..আমাৰ,1,1,24,3.605951158,0.041666667,0.150247965
screenshot,1,1,13,3.605951158,0.076923077,0.277380858
script,1,1,21,3.605951158,0.047619048,0.17171196
scripted,1,1,21,3.605951158,0.047619048,0.17171196
second,1,1,29,3.605951158,0.034482759,0.124343143
"servant""",1,1,9,3.605951158,0.111111111,0.40066124
sex,1,1,5,3.605951158,0.2,0.721190232
share,1,1,16,3.605951158,0.0625,0.225371947
sher,1,1,20,3.605951158,0.05,0.180297558
shere,1,1,6,3.605951158,0.166666667,0.60099186
show,1,1,6,3.605951158,0.166666667,0.60099186
silapothar,1,1,7,3.605951158,0.142857143,0.51513588
sir,3,3,76,3.128829903,0.039473684,0.123506444
sit,1,1,20,3.605951158,0.05,0.180297558
sms,1,1,5,3.605951158,0.2,0.721190232
so,1,1,16,3.605951158,0.0625,0.225371947
social,1,1,28,3.605951158,0.035714286,0.12878397
spray,1,1,10,3.605951158,0.1,0.360595116
stadium,1,1,18,3.605951158,0.055555556,0.20033062
start,2,2,36,3.304921162,0.055555556,0.183606731
subjects,1,1,25,3.605951158,0.04,0.144238046
subscribe,1,1,12,3.605951158,0.083333333,0.30049593
sukur,2,2,32,3.304921162,0.0625,0.206557573
sun.,1,1,20,3.605951158,0.05,0.180297558
support,1,1,6,3.605951158,0.166666667,0.60099186
sympathizer',1,1,5,3.605951158,0.2,0.721190232
system,1,1,19,3.605951158,0.052631579,0.189786903
tender,1,1,47,3.605951158,0.021276596,0.076722365
thing,1,1,10,3.605951158,0.1,0.360595116
time,2,2,25,3.304921162,0.08,0.264393693
time8ৰ,1,1,16,3.605951158,0.0625,0.225371947
timepass,1,1,5,3.605951158,0.2,0.721190232
to,1,1,10,3.605951158,0.1,0.360595116
toi,1,1,11,3.605951158,0.090909091,0.327813742
troll,1,1,11,3.605951158,0.090909091,0.327813742
trp,1,1,7,3.605951158,0.142857143,0.51513588
tun,1,1,50,3.605951158,0.02,0.072119023
ud,1,1,21,3.605951158,0.047619048,0.17171196
vd,2,1,21,3.605951158,0.095238095,0.34342392
vdo,3,2,21,3.304921162,0.142857143,0.472131595
ve,1,1,20,3.605951158,0.05,0.180297558
very,2,1,18,3.605951158,0.111111111,0.40066124
video,9,9,108,2.651708648,0.083333333,0.220975721
videos,1,1,19,3.605951158,0.052631579,0.189786903
views,1,1,8,3.605951158,0.125,0.450743895
vines,1,1,8,3.605951158,0.125,0.450743895
viwes,1,1,12,3.605951158,0.083333333,0.30049593
vl,1,1,15,3.605951158,0.066666667,0.240396744
vlog,1,1,9,3.605951158,0.111111111,0.40066124
vloging,1,1,18,3.605951158,0.055555556,0.20033062
voraila,1,1,15,3.605951158,0.066666667,0.240396744
vote,1,1,12,3.605951158,0.083333333,0.30049593
vs,1,1,8,3.605951158,0.125,0.450743895
vut,1,1,15,3.605951158,0.066666667,0.240396744
wait,1,1,12,3.605951158,0.083333333,0.30049593
without,1,1,24,3.605951158,0.041666667,0.150247965
you,2,2,65,3.304921162,0.030769231,0.101689882
z,1,1,10,3.605951158,0.1,0.360595116
zero।,1,1,16,3.605951158,0.0625,0.225371947
zorastrian,1,1,22,3.605951158,0.045454545,0.163906871
zuben,1,1,30,3.605951158,0.033333333,0.120198372
|,27,23,315,2.244223322,0.085714286,0.192361999
|অসম,1,1,35,3.605951158,0.028571429,0.103027176
|ক'ত,1,1,15,3.605951158,0.066666667,0.240396744
|বেলেগ,1,1,18,3.605951158,0.055555556,0.20033062
ʼআৰু,1,1,22,3.605951158,0.045454545,0.163906871
ʼদুৰ্নীতি,1,1,14,3.605951158,0.071428571,0.25756794
की,2,1,50,3.605951158,0.04,0.144238046
बहुत,1,1,50,3.605951158,0.02,0.072119023
।,462,397,5397,1.007160651,0.085603113,0.086216087
।???,1,1,5,3.605951158,0.2,0.721190232
।।,16,16,190,2.401831175,0.084210526,0.202259467
।।.,1,1,13,3.605951158,0.076923077,0.277380858
।।।,5,5,59,2.906981153,0.084745763,0.246354335
।।।।,3,3,41,3.128829903,0.073170732,0.228938773
।।।।Thanks,1,1,20,3.605951158,0.05,0.180297558
।অনুৰোধ,1,1,11,3.605951158,0.090909091,0.327813742
।অসমত,1,1,22,3.605951158,0.045454545,0.163906871
।অহা,1,1,13,3.605951158,0.076923077,0.277380858
।আগতে,1,1,14,3.605951158,0.071428571,0.25756794
।আন,1,1,18,3.605951158,0.055555556,0.20033062
।আমি,2,2,27,3.304921162,0.074074074,0.244808975
।উন্নতি,1,1,10,3.605951158,0.1,0.360595116
।একদিন,1,1,7,3.605951158,0.142857143,0.51513588
।এষাৰ,1,1,27,3.605951158,0.037037037,0.133553747
।এৰষ্ট,1,1,8,3.605951158,0.125,0.450743895
।কথাতো,1,1,10,3.605951158,0.1,0.360595116
।কা,1,1,6,3.605951158,0.166666667,0.60099186
।কালি।,1,1,12,3.605951158,0.083333333,0.30049593
।চলদিলেহে,1,1,15,3.605951158,0.066666667,0.240396744
।চাল্লা,2,2,28,3.304921162,0.071428571,0.236065797
।চৰ,1,1,11,3.605951158,0.090909091,0.327813742
।জয়,1,1,13,3.605951158,0.076923077,0.277380858
।তাকেই,1,1,19,3.605951158,0.052631579,0.189786903
।তেজপুৰ,1,1,20,3.605951158,0.05,0.180297558
।দুয়োকে,1,1,11,3.605951158,0.090909091,0.327813742
।দুয়োজনকে,1,1,16,3.605951158,0.0625,0.225371947
।নিজেও,1,1,11,3.605951158,0.090909091,0.327813742
।নিজৰ,1,1,13,3.605951158,0.076923077,0.277380858
।পাৰিলে,1,1,7,3.605951158,0.142857143,0.51513588
।পিছত,1,1,10,3.605951158,0.1,0.360595116
।পুৰুষ,1,1,14,3.605951158,0.071428571,0.25756794
।ফটোৱা,1,1,4,3.605951158,0.25,0.901487789
।বহুদিনৰ,1,1,19,3.605951158,0.052631579,0.189786903
।বা,1,1,13,3.605951158,0.076923077,0.277380858
।মই,1,1,10,3.605951158,0.1,0.360595116
।মিঞাৰ,1,1,11,3.605951158,0.090909091,0.327813742
।মূৰটি,1,1,3,3.605951158,0.333333333,1.201983719
।মোদী,1,1,19,3.605951158,0.052631579,0.189786903
।যি,1,1,18,3.605951158,0.055555556,0.20033062
।যুগ্ম,1,1,18,3.605951158,0.055555556,0.20033062
।লিচতত।,1,1,12,3.605951158,0.083333333,0.30049593
।শালা,1,1,12,3.605951158,0.083333333,0.30049593
।সাংঘাতিক,1,1,11,3.605951158,0.090909091,0.327813742
।সেয়াই,1,1,16,3.605951158,0.0625,0.225371947
।সৰ্বাদা,1,1,16,3.605951158,0.0625,0.225371947
।ৰুবুল,1,1,15,3.605951158,0.066666667,0.240396744
।…,1,1,7,3.605951158,0.142857143,0.51513588
।😂😁😁😁,1,1,13,3.605951158,0.076923077,0.277380858
॥,2,2,16,3.304921162,0.125,0.413115145
॥Jsb,1,1,26,3.605951158,0.038461538,0.138690429
ঃ,1,1,24,3.605951158,0.041666667,0.150247965
অ,35,33,785,2.087437218,0.044585987,0.093070449
"অ""",1,1,9,3.605951158,0.111111111,0.40066124
অ',2,2,14,3.304921162,0.142857143,0.472131595
অ'ই,1,1,14,3.605951158,0.071428571,0.25756794
অ'ক,1,1,8,3.605951158,0.125,0.450743895
অ'লপ,1,1,28,3.605951158,0.035714286,0.12878397
"অ,",1,1,10,3.605951158,0.1,0.360595116
"অ,,,",1,1,13,3.605951158,0.076923077,0.277380858
"অ,অসমত",1,1,12,3.605951158,0.083333333,0.30049593
"অ,সোন",1,1,8,3.605951158,0.125,0.450743895
অ.তই,1,1,17,3.605951158,0.058823529,0.212114774
অ।,1,1,13,3.605951158,0.076923077,0.277380858
অঁকাতৰ,1,1,26,3.605951158,0.038461538,0.138690429
অংক,5,5,91,2.906981153,0.054945055,0.159724239
অংগ,4,4,54,3.003891166,0.074074074,0.222510457
অংশ,2,1,12,3.605951158,0.166666667,0.60099186
অই,6,6,55,2.827799907,0.109090909,0.308487263
অইন,5,5,102,2.906981153,0.049019608,0.142499076
অকণমান,1,1,11,3.605951158,0.090909091,0.327813742
অকণো,1,1,18,3.605951158,0.055555556,0.20033062
অকন,2,2,20,3.304921162,0.1,0.330492116
অকনমান,3,3,40,3.128829903,0.075,0.234662243
অকনো,2,2,33,3.304921162,0.060606061,0.200298252
অকমাণ,1,1,8,3.605951158,0.125,0.450743895
অকল,24,24,291,2.225739916,0.082474227,0.183566179
অকলসৰে,1,1,31,3.605951158,0.032258065,0.116321005
অকলে,9,8,112,2.702861171,0.080357143,0.217194201
অকলেই,2,2,16,3.304921162,0.125,0.413115145
অকল্পনীয়,1,1,15,3.605951158,0.066666667,0.240396744
অকষ্মতে,1,1,11,3.605951158,0.090909091,0.327813742
অকাডটো,1,1,6,3.605951158,0.166666667,0.60099186
অকাদ,5,5,35,2.906981153,0.142857143,0.415283022
অকাল,1,1,12,3.605951158,0.083333333,0.30049593
অকে,1,1,31,3.605951158,0.032258065,0.116321005
অক্টোবৰৰ,1,1,10,3.605951158,0.1,0.360595116
অক্ষমণীয়,1,1,39,3.605951158,0.025641026,0.092460286
অক্সোমিয়া,1,1,19,3.605951158,0.052631579,0.189786903
অকৰ্মন্য,1,1,11,3.605951158,0.090909091,0.327813742
অখম,1,1,5,3.605951158,0.2,0.721190232
অখিল,11,9,157,2.651708648,0.070063694,0.185788504
অখিলৰ,1,1,8,3.605951158,0.125,0.450743895
অগকতা,1,1,11,3.605951158,0.090909091,0.327813742
অগপ,1,1,47,3.605951158,0.021276596,0.076722365
অগপক,3,3,45,3.128829903,0.066666667,0.20858866
অগপৰ,1,1,34,3.605951158,0.029411765,0.106057387
অগ্নি,1,1,7,3.605951158,0.142857143,0.51513588
অগ্নিৰে,1,1,7,3.605951158,0.142857143,0.51513588
অগ্ৰসৰ,1,1,14,3.605951158,0.071428571,0.25756794
অগ্ৰাধিকাৰ,1,1,6,3.605951158,0.166666667,0.60099186
অঙ্ক,1,1,13,3.605951158,0.076923077,0.277380858
অঙ্কত,1,1,13,3.605951158,0.076923077,0.277380858
অজুহাত,1,1,25,3.605951158,0.04,0.144238046
অজ্ঞানি,1,1,20,3.605951158,0.05,0.180297558
অঞ্চল,1,1,10,3.605951158,0.1,0.360595116
অঞ্চলৰ,2,2,38,3.304921162,0.052631579,0.173943219
অটিতৰ,1,1,19,3.605951158,0.052631579,0.189786903
অত,3,3,46,3.128829903,0.065217391,0.204054124
অতটিউন,1,1,8,3.605951158,0.125,0.450743895
অতপালি,1,1,19,3.605951158,0.052631579,0.189786903
অতি,42,41,445,1.993167301,0.094382022,0.188119161
অতিক্রম,1,1,10,3.605951158,0.1,0.360595116
অতিথিৰ,1,1,17,3.605951158,0.058823529,0.212114774
অতিমাত্ৰা,1,1,4,3.605951158,0.25,0.901487789
অতিসোনকালে,1,1,7,3.605951158,0.142857143,0.51513588
অতীতৰ,1,1,16,3.605951158,0.0625,0.225371947
অতুল,7,7,90,2.760853118,0.077777778,0.21473302
অত্যধিক,1,1,12,3.605951158,0.083333333,0.30049593
অত্যন্ত,1,1,3,3.605951158,0.333333333,1.201983719
অত্যাচাৰ,6,5,56,2.906981153,0.107142857,0.311462266
অত্যাধুনিক,1,1,4,3.605951158,0.25,0.901487789
অত্যাৱশ্যকীয়,1,1,7,3.605951158,0.142857143,0.51513588
অত্যুত্সাহী,2,1,39,3.605951158,0.051282051,0.184920572
অথ,1,1,11,3.605951158,0.090909091,0.327813742
অথচ,2,2,33,3.304921162,0.060606061,0.200298252
অথবা,1,1,11,3.605951158,0.090909091,0.327813742
অথলে,1,1,28,3.605951158,0.035714286,0.12878397
অথ’াৎ,1,1,47,3.605951158,0.021276596,0.076722365
অদ্ভুদ,1,1,34,3.605951158,0.029411765,0.106057387
অদৰকাৰী,1,1,13,3.605951158,0.076923077,0.277380858
অদৰ্কাৰী,1,1,12,3.605951158,0.083333333,0.30049593
অধচ,1,1,7,3.605951158,0.142857143,0.51513588
অধপতনে,1,1,7,3.605951158,0.142857143,0.51513588
অধম,2,2,17,3.304921162,0.117647059,0.388814254
অধমে,1,1,9,3.605951158,0.111111111,0.40066124
অধিক,6,6,107,2.827799907,0.056074766,0.158568219
অধিকাৰ,28,27,393,2.174587393,0.071246819,0.154932435
"অধিকাৰ,",1,1,11,3.605951158,0.090909091,0.327813742
অধিবক্তা,1,1,4,3.605951158,0.25,0.901487789
অধ্যক্ষৰ,1,1,18,3.605951158,0.055555556,0.20033062
অধ্যয়ন,2,1,21,3.605951158,0.095238095,0.34342392
অধ্যয়নশীল,1,1,9,3.605951158,0.111111111,0.40066124
অধৰ্ম,1,1,6,3.605951158,0.166666667,0.60099186
অনতি,1,1,13,3.605951158,0.076923077,0.277380858
অনতিপলমে,2,2,25,3.304921162,0.08,0.264393693
অনন্যাৰ,2,1,22,3.605951158,0.090909091,0.327813742
অনবৰতে,1,1,10,3.605951158,0.1,0.360595116
অনর্থক,1,1,13,3.605951158,0.076923077,0.277380858
অনলাইন,1,1,30,3.605951158,0.033333333,0.120198372
অনা,6,6,104,2.827799907,0.057692308,0.163142302
অনাঅসমীয়া,1,1,13,3.605951158,0.076923077,0.277380858
অনাগত,4,4,64,3.003891166,0.0625,0.187743198
অনিষ্ট,1,1,21,3.605951158,0.047619048,0.17171196
অনিস্ঠো,1,1,13,3.605951158,0.076923077,0.277380858
অনুকৰণ,1,1,8,3.605951158,0.125,0.450743895
অনুগ্ৰহ,3,3,25,3.128829903,0.12,0.375459588
অনুদানতো,1,1,28,3.605951158,0.035714286,0.12878397
অনুপ্ৰাণিত,1,1,70,3.605951158,0.014285714,0.051513588
অনুপ্ৰেৰণা,1,1,9,3.605951158,0.111111111,0.40066124
অনুবাদ,1,1,8,3.605951158,0.125,0.450743895
অনুভৱ,8,7,117,2.760853118,0.068376068,0.188776282
অনুভৱ।,2,2,14,3.304921162,0.142857143,0.472131595
অনুমতি,1,1,18,3.605951158,0.055555556,0.20033062
অনুমান,3,3,39,3.128829903,0.076923077,0.240679223
অনুযায়ী,1,1,8,3.605951158,0.125,0.450743895
অনুষ্ঠান,4,4,71,3.003891166,0.056338028,0.169233305
অনুষ্ঠানটো,2,2,46,3.304921162,0.043478261,0.143692224
অনুষ্ঠিত,4,4,47,3.003891166,0.085106383,0.255650312
"অনুষ্ঠিত,",1,1,18,3.605951158,0.055555556,0.20033062
অনুস্থান,1,1,13,3.605951158,0.076923077,0.277380858
অনুসৰণ,1,1,22,3.605951158,0.045454545,0.163906871
অনুসৰি,1,1,12,3.605951158,0.083333333,0.30049593
অনুৰাগীয়ে,1,1,5,3.605951158,0.2,0.721190232
অনুৰাগীয়ে,1,1,9,3.605951158,0.111111111,0.40066124
অনুৰাগীৰ,1,1,11,3.605951158,0.090909091,0.327813742
অনুৰুধ,1,1,30,3.605951158,0.033333333,0.120198372
অনুৰোধ,10,10,160,2.605951158,0.0625,0.162871947
অনেক,11,8,84,2.702861171,0.130952381,0.353946106
অনেকে,1,1,11,3.605951158,0.090909091,0.327813742
অন্ত,1,1,8,3.605951158,0.125,0.450743895
অন্ত:ত,1,1,16,3.605951158,0.0625,0.225371947
অন্তত,4,4,54,3.003891166,0.074074074,0.222510457
অন্ততঃ,2,2,30,3.304921162,0.066666667,0.220328077
অন্তসত্তাৰ,1,1,18,3.605951158,0.055555556,0.20033062
অন্তু,1,1,12,3.605951158,0.083333333,0.30049593
অন্তৰ,2,2,35,3.304921162,0.057142857,0.188852638
অন্তৰত,3,3,40,3.128829903,0.075,0.234662243
অন্তৰা,1,1,7,3.605951158,0.142857143,0.51513588
অন্তৰৰ,1,1,10,3.605951158,0.1,0.360595116
অন্দভক্ত,1,1,12,3.605951158,0.083333333,0.30049593
অন্ধ,6,6,77,2.827799907,0.077922078,0.220348045
অন্ধকাৰ,1,1,11,3.605951158,0.090909091,0.327813742
অন্ধবিশ্বাস,1,1,6,3.605951158,0.166666667,0.60099186
অন্ধসমাজ,1,1,9,3.605951158,0.111111111,0.40066124
অন্য,8,8,94,2.702861171,0.085106383,0.230030738
অন্যথা,2,2,46,3.304921162,0.043478261,0.143692224
অন্যান্য,1,1,31,3.605951158,0.032258065,0.116321005
অন্যায়ৰ,1,1,16,3.605951158,0.0625,0.225371947
অপ,1,1,7,3.605951158,0.142857143,0.51513588
অপকাৰ,1,1,34,3.605951158,0.029411765,0.106057387
অপদাৰ্থ,1,1,11,3.605951158,0.090909091,0.327813742
অপপ্রচাৰেৰে,1,1,9,3.605951158,0.111111111,0.40066124
অপবাদ,1,1,2,3.605951158,0.5,1.802975579
অপবিত্ৰ,1,1,5,3.605951158,0.2,0.721190232
অপমাণ,1,1,14,3.605951158,0.071428571,0.25756794
অপমান,16,15,219,2.429859899,0.073059361,0.177524011
অপমানৰ,1,1,13,3.605951158,0.076923077,0.277380858
অপশব্দৰে,1,1,19,3.605951158,0.052631579,0.189786903
অপহৰণ,1,1,11,3.605951158,0.090909091,0.327813742
অপাৰ।,1,1,12,3.605951158,0.083333333,0.30049593
অপাৰগ,1,1,22,3.605951158,0.045454545,0.163906871
অপাৰেশ্বন,1,1,21,3.605951158,0.047619048,0.17171196
অপুনাৰ,1,1,8,3.605951158,0.125,0.450743895
অপেক্ষা,6,6,46,2.827799907,0.130434783,0.368843466
অপেক্ষাত,2,2,10,3.304921162,0.2,0.660984232
অপেক্ষায়,1,1,15,3.605951158,0.066666667,0.240396744
অপেক্ষাৰ,1,1,6,3.605951158,0.166666667,0.60099186
অপোনালোকক,1,1,8,3.605951158,0.125,0.450743895
অপ্ৰিয়,1,1,12,3.605951158,0.083333333,0.30049593
অপৰাধ,6,6,93,2.827799907,0.064516129,0.182438704
অপৰাধমূলক,1,1,15,3.605951158,0.066666667,0.240396744
অপৰাধী,3,3,18,3.128829903,0.166666667,0.52147165
অপৰাধীটো,1,1,23,3.605951158,0.043478261,0.156780485
অপৰাধীয়ে,1,1,14,3.605951158,0.071428571,0.25756794
অপৰাধীৰ,1,1,18,3.605951158,0.055555556,0.20033062
অপৰাধৰ,1,1,26,3.605951158,0.038461538,0.138690429
অফ,1,1,22,3.605951158,0.045454545,0.163906871
অফাৰ,1,1,4,3.605951158,0.25,0.901487789
অফিচলৈ,1,1,20,3.605951158,0.05,0.180297558
অফিচাৰ,1,1,21,3.605951158,0.047619048,0.17171196
অফিচয়েল,2,1,57,3.605951158,0.035087719,0.126524602
অফৰ,1,1,7,3.605951158,0.142857143,0.51513588
অবদান,1,1,8,3.605951158,0.125,0.450743895
অবশেষত,1,1,6,3.605951158,0.166666667,0.60099186
অবস্থা,2,2,30,3.304921162,0.066666667,0.220328077
অবস্থান,1,1,8,3.605951158,0.125,0.450743895
অবস্থাৰ,1,1,15,3.605951158,0.066666667,0.240396744
অবসৰ,3,3,46,3.128829903,0.065217391,0.204054124
অবহেলা,1,1,14,3.605951158,0.071428571,0.25756794
অবহেশত,1,1,7,3.605951158,0.142857143,0.51513588
অবাইছ,1,1,1,3.605951158,1,3.605951158
অবিহনে,7,6,65,2.827799907,0.107692308,0.304532298
অবুজন,1,1,5,3.605951158,0.2,0.721190232
অবৈজ্ঞানিক,1,1,12,3.605951158,0.083333333,0.30049593
অবৈধ,5,5,70,2.906981153,0.071428571,0.207641511
অব্যাহত,1,1,29,3.605951158,0.034482759,0.124343143
অব্যাহতি,1,1,13,3.605951158,0.076923077,0.277380858
অভদদামি,1,1,5,3.605951158,0.2,0.721190232
অভদ্য,2,2,11,3.304921162,0.181818182,0.600894757
অভদ্র,1,1,8,3.605951158,0.125,0.450743895
অভদ্রামী,1,1,9,3.605951158,0.111111111,0.40066124
অভদ্ৰ,6,6,35,2.827799907,0.171428571,0.484765698
অভদ্ৰই,1,1,11,3.605951158,0.090909091,0.327813742
অভদ্ৰামিৰো,1,1,4,3.605951158,0.25,0.901487789
অভদ্ৰামী,1,1,3,3.605951158,0.333333333,1.201983719
অভাদগোৰে,1,1,8,3.605951158,0.125,0.450743895
অভাব,5,5,29,2.906981153,0.172413793,0.501203647
অভাৰ,3,3,35,3.128829903,0.085714286,0.26818542
অভাৱ,4,4,43,3.003891166,0.093023256,0.279431736
